title,rating,stars
战神韩信/大将军韩信,3.0分,"主演焦恩俊,孙海英,严宽"
李春天的春天,1.0分,"主演宋丹丹,李佳璇,李崇霄,李凤绪,许亚军,焦刚,王丽媛,王博谷,巴图,王思思,杨紫嫣,黄小立,宫晓瑄"
半为苍生半美人,4.0分,"主演何晟铭,朱晓渔,李依晓,李宗翰,刘冠麟,王建新,李子雄,法提麦·雅琦,刘芷汐"
金锁记,2.0分,"主演刘欣,邵峰,程前,王劲松,奚美娟,刘永生,李姝,万茜,岳秀清,张龄心,付瑶,贾延鹏,王千源,李艾佳,刘钊,马精武,吴竞,刘希媛,于承惠,刘晓靓,曹卫宇,荆浩,曹蓬,黄爱玲,袁佳平,张棪琰"
小爸妈,5.0分,"主演任重,高露,王耀庆,王阳,徐洁儿,王倩一,朱茵,郭凯敏,陈鸿梅,马睿,陈廷嘉,苏岩,刘楚恬,石悦安鑫,任伟,于果"
银楼,3.0分,"主演邬倩倩,奇梦石,盖丽丽,王频,张京生"
天涯歌女,5.0分,"主演张柏芝,潘粤明,何琳,许绍洋,姚安濂,赵梓存,吕聿来,王飒,安琪,潘虹,孙飞虎,郭凯敏,夏静雯,曹议文,冯绍峰,候芳,林韦君,严艺之,郭晓然,黄圣依"
暖暖，请多指教,4.3分,"主演梁靖康,李凯馨,裴子添,李希萌,李明峻,熊玉婷,冯波"
我的丑爹,5.0分,"主演严顺开,江宏恩,翁虹,王思懿,吴启华,冯一非,李勤勤,王诗槐,范雷,张海燕"
长相守,5.0分,"主演于小彤,关智斌,毛晓慧,楷旋,黄觉,杨雨婷,陈政阳,杨懿,张艺泷,李浩滨,强川,苑子艺,李彦明,徐少强,林雨申,元华,宣萱,黄海冰"
东北风云,5.0分,"主演宋晓峰,贾冰,于洋,蒋诗萌,方向,大兵,伊博,崔笛,赵博,赵雪,杨博,吴明轩,陈嘉男,苏连生,李雪,颜铮,王卓,大辉,小欧,心悦"
低头不见抬头见,4.0分,"主演郭达,范明"
旅行社的故事,1.0分,"主演苗海忠,虞梦,蔡明,英壮,张海燕,王玉宁"
我有一个梦,5.0分,"主演刘晓庆,韩雪,任程伟,郑国霖"
山寨小萌主,3.8分,"主演李凯馨,赵弈钦,金泽,孙雪宁,陈思宇,王艺甜,王嘉萌,宋芳园,管轩"
传闻中的陈芊芊,4.5分,"主演赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
亲爱的义祁君,5.0分,"主演张思帆,胡意旋,李歌洋,温碧霞,王倩"
大神猴,5.0分,"主演谢苗,南笙,林禹,金雅娜"
风声传奇,2.0分,"主演张歆艺,廖凡,刘威葳,胡可,田雨,李乃文,冯恩鹤,海一天,王若心,鲁园"
荣归,5.0分,"主演郑少秋,焦晃,常晓阳,徐筠,归亚蕾,曾宝仪,林雨申,徐菁遥,田蕊妮,章杰,李文玲,姜彤"
特别任务,4.0分,"主演张晨光,谭峰,景珂,樊昊仑"
我才不要和你做朋友呢,4.0分,"主演陈昊宇,庄达菲,周彦辰,马思超,古子成,郭欣禹,王漪淼"
幸福，触手可及！,5.0分,"主演黄景瑜,迪丽热巴,张馨予,易大千,胡兵,张逗逗"
幸福，触手可及！DVD版,2.0分,"主演黄景瑜,迪丽热巴,张馨予,易大千,胡兵,张逗逗"
白领公寓,4.0分,"主演安在旭,董洁,刘孜,墨阳,谢润,王正佳,吴乙彤,洪学圣,刘子龙"
厨缘,5.0分,"主演吴孟达,薛佳凝,闫学晶,范明,二宝,肖剑,黄一飞,陈观泰,刘锡明,张大静,赵利明,王洋,王丽涵,白丽丽,玛利亚,盛才新"
风月·恶之花,1.0分,"主演胡可,黄觉,向能,汤加丽,岳跃利"
红丝带,4.0分,主演席与立 王辉 张志忠 周丽华
雷锋,1.0分,"主演田亮,童瑶,苗圃,王力可,薛佳凝,杜源"
迷魂谷,1.0分,"主演叮当,苏丽,张世会,周波,熊莺,杨烁,瑛子,牛骏峰,王砚辉"
青年乌兰夫,5.0分,"主演陈明昊,梁斌,诺明骅日,雒漫思,魏大鸣,胡泽红"
谁与争锋2007,1.0分,"主演杜志国,姜宏波,袁苑,谢园,马书良"
特别使命,4.0分,"主演商蓉,丁海峰,于荣光,午马,廖学秋"
天涯浴血,2.0分,"主演唐国强,刘劲,王伍福,马晓伟,廉赛,刘岳,李晓枫,杨俊勇,魏鹏,李梅可,许铂岑,樊营"
嗨友记,2.0分,"主演张涛,王玉婷,孙栋玮,陈玲琳,单仁冰,龚丽哲"
蜗牛与黄鹂鸟,3.0分,"主演林允,张新成,宁理,宁桓宇,方圆"
你成功引起我的注意了,4.0分,"主演蒋梦婕,米露,刘特,利晴天,余玥,张冠森"
高考时光,1.0分,"主演沈傲君,贾丽莉,朱显,洛葳,夏宗佑,李鑫"
借问英雄何处,1.0分,"主演唐国强,晋松,钱泳辰,廉赛,孙海英,郭凯敏,康馥麟,杨秀措"
美女也愁嫁,2.0分,"主演陈好,赵俊,贾一平,刘栋,朱杰,王骏毅,阎青妤,郑毓芝,陈鸿梅,田玲,李建华"
武松（山东版）,1.0分,主演祝延平
误入军统的女人,5.0分,"主演王奎荣,牛犇,韩月乔,杨莹,高寒,蔡明宇"
那小子真酷第一季,2.0分,主演高旻睿 刘流 修睿
杨乃武与小白菜,3.5分,"主演孙启新,陶慧敏,张闽,汪俊,魏宗万"
百集聊斋之人鬼情缘,3.0分,"主演刘敏涛,刘奕君,张子健,陈紫函,王辉"
铁血独立营,5.0分,"主演王新军,黄小蕾,郭常辉,高强,郭柏松,赵小锐"
二毛驴传奇,2.0分,"主演张桐,李明珠,刘钇彤,王雅伦"
湾区儿女,1.0分,"主演王媛可,孙坚,罗嘉良,李彩桦"
沉默/反黑使命2沉默,5.0分,"主演张嘉译,刘钧,金鑫,梁天,赵小锐,张会忠,李建义,林龙麒,田雨,梁爱琪"
红十字方队,4.0分,"主演罗刚,傅冲,刘威葳,杨圣文,颜丙燕"
家后,1.0分,"主演徐洁儿,郭凯敏,陈宇凡,张芝华,孟庭丽"
江湖往事,5.0分,"主演黄维德,霍思燕,洪欣,炽龙,吴樾,魏宗万,许还山"
老子传奇,1.0分,"主演罗翔,繁华,郭子溪,梅年佳,张倩铭,许还山"
上海人在东京,5.0分,"主演陈道明,葛优,邵兵,吴冕,阮丹宁,伊原刚志,修健,山本未来,小林昭二,风间杜夫,高桥惠子"
十七岁不哭,1.0分,"主演郝蕾,牛萌萌,李晨,张超,王卓,李轩,李牧"
无懈可击之高手如林,4.0分,"主演胡歌,唐嫣,邱泽,戚薇,董璇,范逸臣,郑希怡,张世,高磊,徐正溪"
雾里看花,5.0分,"主演李幼斌,邢佳栋,宋佳,徐亮,毕彦君,朱研,张博,司光敏,舒耀瑄,李建义,姬麒麟,徐敏,石燕京"
校园先锋,5.0分,"主演陈瑾,张毅,吕齐,李亚鹏,潘粤明,徐蕾,姜超"
星火,2.0分,"主演江一燕,林熙越,梁冠华,迟嘉"
血色玫瑰,5.0分,"主演尤勇,黄海冰,刘之冰,李强,何政军,茹萍,侯传杲"
血雨母子情,5.0分,"主演韩青,谢君豪,张恒,孙天宇,尚大庆"
有情鸳鸯无情剑,4.0分,"主演刘烨,袁泉,高宝宝,成泰燊,钱芳,郑强"
浴血玫瑰,5.0分,"主演桑叶红,李东翰,叶静,尤勇,王亚梅"
谁说我结不了婚,3.0分,"主演潘粤明,童瑶,陈数,袁文康,许芳铱,李燊,董又霖,王阳,林佑威,吴宇恒"
暴走武林学园第一季,1.0分,"主演庞瀚辰,关芯,文生,夏若妍,左其铂,柏程俊,朱云龙,田书臣,何屹繁,苟晨浩宇"
暴走武林学园第二季,1.0分,"主演庞瀚辰,关芯,文生,夏若妍,左其铂,柏程俊,朱云龙,田书臣,何屹繁,苟晨浩宇"
金色年华2005,2.0分,"主演黄圣依,蓝正龙,郭碧婷,严屹宽,刘佳佳"
哎呀妈妈,5.0分,"主演张凯丽,张佳宁,曹炳琨,杨雪,郑佩佩,普超英,马书良,尹子维,王同辉"
剑侠情缘之藏剑山庄,3.0分,"主演谢霆锋,蔡卓妍,关智斌,郑希怡"
吕后传奇,3.5分,"主演方舒,许还山,石兰"
猛兽列车,3.0分,"主演柴碧云,江宏恩,张承,王一鸣,杨忠勋,李明,周德华,杜奕衡,傅浤鸣,刘添月"
女监档案,3.0分,主演萨仁高娃 / 陈锐 / 普超英 / 王沫溪 / 陈楚翰
叛女,1.0分,"主演王然,朱铁,王思懿,吴健,李建义,赵滨,徐少强,鲍大志,李勤勤,韦玮,张咏棋,王冠,易照博,艾力,崔波,岑诗涛,邢少杰,郝金明"
燃烧2020,1.0分,"主演经超,张佳宁,奚美娟,邬君梅,谭凯,林籽,张俊鸣,张志坚,刘敏涛,杜志国,冯雷,汤镇宗,王双宝,朱锐,金珈,张岩,麻峻,崔绍涵,林乐炫,韩潇珧,惠园,孔嫚"
月上重火,4.0分,"主演罗云熙,陈钰琪,邹廷威,田依桐,赵文浩,权沛伦,鲍天琦,李宗翰,张竣杰"
酋长的男人,3.9分,"主演张雅钦,任宥纶,陈希郡,予辰,节冰,江鹏,黄雨权,于果儿"
皮肤之下,4.0分,"主演张铎,王美人,孙一明,赵海涛,黄凰,周浩东,闫猛,洪雨"
欢喜猎人,2.0分,"主演包贝尔,贾玲,包文婧,林雪,张小斐,戚玉武,赵奕欢,林爽,卢思宇,德柏,朱天福,魏翔,曾一竣,罗家英,文松"
囡囡小传,5.0分,"主演金芮,陈芊朵,王承旻"
淘金谷,3.0分,"主演杜源,习雪,张铎"
万万没想到之小兵过年,1.0分,"主演白客,马可,戚薇"
都市女人.com,4.0分,"主演于小慧,符馨尹,梁静,蒋欣,王昌娥,张恒,常索妮,常景如,白庆琳,褚楚,廖琪瑛,马晓伟,安泽豪,刘牧,傅冲,严晓频"
许你三世情深,3.5分,主演内详
白发魔女,1.0分,"主演张智霖,蒋勤勤,陈俊生,于佳卉,林芳兵,顾宝明,张恒,周绍栋"
大唐游侠传,5.0分,"主演黄维德,沈晓海,刘添月,路晨,何琢言,唐宸禹,陈继铭,汤镇宗"
东山学堂,5.0分,"主演王子刚,宋佳玲,张洪睿,徐永革,张舒羽,陈晓,赵越"
牛玉儒,5.0分,主演牛飘 / 金鑫 / 严晓频 / 曹卫宇 / 战卫华
让爱做主,1.0分,"主演王志文,江珊,徐静蕾,王学兵,段奕宏,徐扬,沙景昌,刘尚娴,朱娜,刘斌,韩松,黄俊鹏,刘园园"
人到中年2009,3.0分,"主演陈冲,冯远征,丁霄汉,梁丹妮,刘金山,咏梅,宫景华,王彩平,石兰"
逆袭吧，灰姑娘,2.0分,主演高广泽 金宁 裕东 张震 苏月
黄金密码,3.0分,"主演张桐,曹炳琨,高露,秦子越,姬他,李洪涛"
漂亮主妇,3.0分,"主演王艳,李佳璘,梁爱琪,刘敏,高曙光,孙涛"
三叉戟,4.5分,"主演陈建斌,董勇,郝平,何杜娟,王骁,胡可,徐绍瑛,陶红,侯岩松,巫刚,耿艺展 ,丁勇岱 Yongdai Ding,翟小兴,白威,赵子琪,李君峰,宿丹,范诗然,李龙君"
断翅的蝴蝶,5.0分,"主演韩青,许还幻,赵龙豪,王鸿飞,周逵"
打骗行动之你被盯上了,2.0分,"主演王磊,夏侯其誉,方川,朱嘉琪"
亲爱的没想到吧,3.0分,"主演高海宝,李海银,郝瀚,金春花,许吴彬,赵一霖"
十日游戏,5.0分,"主演朱亚文,金晨,耿乐,刘奕君,徐棵二,倪大红"
鹰巢之预备警官,3.7分,"主演王媛可,于晓光,潘敏世,高旭阳,张舒羽,陈曦,郑岚侨,马湘宜,刘妙,陈逸恒"
失踪人口,1.0分,"主演吕聿来,刘畅,陈小纭,陈昊宇,赵阳,张植绿,王梓尘"
当个大小姐真难,4.0分,"主演林佳棋,佟晶莹"
嘉人本色,1.0分,"主演刘芮麟,李婷婷,朱然"
你是我的命中注定,4.2分,"主演邢昭林,梁洁,傅菁,王倩,林枫松,刘雪华,刘琳,句号,李九霖"
不说谎恋人,4.4分,"主演梁洁,辛云来,刘海宽,罗秋韵,吴季峰,陈诗敏,涂凌,魏瑾,四正,汪汐潮,刘洛汐,向遨宇,苏子珊"
那小子真酷第二季,2.0分,"主演高旻睿,刘玉璞,刘畅,郑煜轩,王延松,刘流,巩汉林"
桃花落尽与君还,2.0分,"主演刘钊宏,任祐萱,张鼎,张艺宣,张一禾,胡博,钟紫心,林枫烨,范晋嘉"
义道,4.0分,"主演林继东,姚芊羽,季肖冰,沈陶然,白恩,曹扬,李德功,刘真君,赵久毅,李保田,张秋歌,李光复,张雅萌"
最美的乡村,2.5分,"主演杨志刚,岳丽娜,刘智扬,于毅,句号,何政军,曹翠芬,苇青,任帅,张子健,王奎荣,贾宏伟,黑子,赵恒煊,杨昆,何雨虹,戴向宇,肖茵,齐欢,高睿菲儿,杨紫彤,马亮,孙仲秋,赵晓坤,马赫,于鸿洲,王奕盛,牛北壬,顾靖,姬晨牧"
怪你过分美丽,4.0分,"主演秦岚,高以翔,王子异,王耀庆,惠英红,郭晓婷,张棪琰,袁成杰,弦子,田原,彭博,李牵,王子腾,张叹,王子睿,晨阳,溱浩,王璟彦,易恒,宗宇宸"
少年游之一寸相思,3.5分,"主演张耀,张雅钦,邹廷威,邓郁立,郑好,石云鹏,许梦圆,黄海冰,卢星宇"
勇者2017,2.7分,"主演赵锦焘,殷飞,梁又琳,侯传杲,黄玥程,毕煜迦"
黑雾,1.0分,"主演王志文,陶泽如,刘威,张晓林,田海蓉,吕凉,孔维"
红旗漫卷西风,2.0分,"主演张粟,姬他,吕一,范凌子,封柏"
莲花客,3.0分,主演龙雨
猛犸敢死队,2.0分,"主演姚居德,李宜璇,索品,许娜"
平凡的世界1990,1.0分,"主演张宝庆,任冶湘,郑保国,金顺子"
太子殿下太凶猛,2.0分,主演林泽辉 赵凌彬 梁祺顺 惠祥意 如兰
最熟悉的陌生人2012,2.0分,"主演邵峰,舒砚,潘虹,丁海峰,孟广美"
遍地狼烟2011,5.0分,"主演杨烁,周扬,卫仑,朱琳,李竹,王子睿"
遍地英雄,1.0分,"主演刘涛,于小伟,冯远征,连奕名,王庆祥,李佳,李易祥,谭凯,陈创,柏青,秦卫东"
反抗之真心英雄,2.0分,"主演吴樾,任帅,许还幻"
伏击2015,3.0分,"主演刘庭羽,徐佳,唐熙,钱璇,田重,李泽锋,贾宗超,蒋毅,申军谊"
火线英雄,4.0分,"主演保剑锋,王喜,朱梓骁,田子田,弦子,金世佳,吴倩"
绞杀1943,2.0分,"主演陆玲,陈丽娜,车永莉"
林海雪原2003,2.0分,"主演王洛勇,于洋,童瑶"
密战太阳山,4.0分,"主演马晓伟,王思懿,黄海冰,吴晓敏,吴健,田中千绘,范雨林,徐少强,康小伟"
内线前传,4.0分,"主演孙耀威,孙菲菲,马德钟,吴京安,周庭伊,赵煊,蔡文艳,鲍大志,李国华,蔡婷婷,禹童,秦雪,周敬峰,高山"
特殊争夺,5.0分,"主演靳东,周扬,姚安濂"
渔岛怒潮,4.0分,"主演温峥嵘,张明健,梁家仁,吕凉,林静,孙桂田,徐广明,王红舟"
长江一号,5.0分,"主演余皑磊,万茜,孔琳,李解,王泊文,林鹏,陈意涵"
奈何BOSS又如何,3.9分,"主演宣璐,赵志伟,王倩,刘胤君,刘宥畅,金雯昕,梅妮莎,彭必瑶 ,肖雨,李莎 ,郝文婷"
刺刀英雄,2.0分,"主演王唯,孙亦沐,郑心潼,朱子岩,厉娜,洪紫琳,潘泰名,徐立,周知,杜源,杨奇雨,林江国,赵龙豪,杨钧丞,曾肖龙,郑楚一,姜浩严 ,范雨林,曹卫宇,宿宇杰,赵英龙,解子腾,甄琪,倪慕斯,逯长恩,赵冉,宋淑鑫,魏震,李坤,赵熙元,姚金飞,黄浩,寇钟吁,薛奇,李功长,王琦,董丹军,王子子,贾虎,乌日根,李勇,梅莉娜,任希鸿,净缘"
虎踞龙盘,3.0分,"主演杨凡,斯琴高娃,于承惠"
玉美人,1.0分,"主演史兰芽,石兆琪,杨梅,张冰"
春江英雄之秀才遇到兵,5.0分,"主演李晨,李倩,沙溢,马苏,刘彦卿,童振军,孙仲秋,马子俊,高艺涵"
天堂不相信眼泪,4.0分,"主演李好,李天烨,刘梓娇,蒋林静,陈晓雪,高峻"
夏夜知君暖,1.0分,"主演邓超元,王梓薇,张达源,齐天映,蒋申,李东山,武佳轩,余凯宁,孟适"
塞上风云记,2.0分,"主演韩栋,徐梵溪,张宁江,马秋子,刘佩琦,倪大红,李光复,杜玉明,王永泉,巫迪文,李悦溪,姜艺声"
大话蛇仙,3.0分,"主演胥渡,石泰铭,刘怡,靳君,李峻贤,李健仁,陈炳强,王李丹妮,小蝶,程子瑞,黄泗维,文山十"
都是兄弟,2.0分,"主演吴京安,韩青,顾艳,普超英,陈祉希,肖光奕,张旸,石小满,严真"
多少爱，可以重来,1.0分,"主演王琳,高曙光,潘粤明,刘雨欣,杨昆,吴晓敏,俞灏明,苗皓钧,郭艳"
干得漂亮,2.0分,"主演丁海峰,范明,王艺禅,安泽豪"
火线出击,4.0分,"主演徐洪浩,杨舒,赵荀,张慧"
历史永远铭记,5.0分,"主演刘萌萌,朱宏嘉,罗伟,郜峰,张继南,韩一菲"
密战2009,5.0分,"主演刘佳,王策,祖峰,侯耀华,李幼斌"
怒海红尘,5.0分,"主演何晟铭,孙坚,王双,杜维瀚,冯荔军,胡希凡,钟楚曦,马敬涵,鄢子纶,林山,杰西卡·C,张晨光,罗嘉良"
山楂树之恋2011,2.0分,"主演王珞丹,李光洁,吴超,侯剑,宋轶,李彦明,岳秀清,黄梅莹,雷恪生,王丽云,林继东,刘政绯,周浩东,王晴"
卧底傅程鹏版,1.0分,"主演傅程鹏,周励淇,李泽锋,胡亚捷,刘丛丹"
谢谢你曾经爱过我,5.0分,"主演赵薇,庹宗华,周一围,秦海璐,任伟,马睿,潘虹,舒耀瑄,周野芒,王传君,张先衡,曹毅"
新天仙配,2.0分,"主演罗慧娟,李志奇,周莉"
一个女人的史诗,5.0分,"主演赵薇,刘烨,孙海英,景甜,方子春,章静,吴冕,张唏"
走入欧洲,2.0分,"主演孙淳,赵明明,姚橹,李颖,奇梦石,慕青,张志坚"
女人不再沉默,5.0分,"主演李幼斌,侯天来,涓子,赵丽娟,李小萌,潘婕"
说的就是你第一季,4.0分,"主演宋卿,杨天琪"
说的就是你第二季,1.0分,"主演宋卿,杨天琪,顾珂嘉,陶宇杰"
说的就是你第三季,3.0分,"主演宋卿,杨天琪,陶宇杰,顾珂嘉,孙琰清"
空镜子,3.0分,"主演陶虹,牛莉,姜武,许亚军,刘冠军,何冰,马恩然,彭玉"
新刑警本色,4.0分,"主演姜洋,郭常辉,王乙竹,安泽豪,李修贤,苌哲涛"
愿我如星君如月第一季,4.0分,"主演朱戬,马梦唯,付伟伦,熊玉婷,谭晓凡 Xiaofan Tan,王厦"
愿我如星君如月第二季,1.0分,"主演朱戬,马梦唯,付伟伦,熊玉婷,谭晓凡 Xiaofan Tan,王厦"
痕迹,4.1分,"主演徐正溪,姚笛,王新,高煜霏,张钧然,徐方舟"
三个女人一台戏,5.0分,主演三金 丹丹
哪吒降妖记,2.5分,"主演蒋依依,吴佳怡,魏巍,崔雅涵,李亦航"
房前屋后,3.0分,"主演周小斌,闫妮,姚晨,佟悦,代乐乐,商子见,宫景华,白志迪,张绍荣,喻恩泰,倪虹洁,洪剑涛"
哪吒降妖记DVD版,5.0分,"主演蒋依依,吴佳怡,魏巍,崔雅涵,李亦航"
隐秘的角落,4.5分,"主演秦昊,王景春,张颂文,芦芳生,荣梓杉,史彭元,王圣迪,刘琳,李梦,黄米依"
万界仙踪2020,2.0分,主演内详
陈云在1949,1.0分,"主演谢钢,郝岩"
代号十三钗,5.0分,"主演韩雪,李依馨,邱枫"
东北抗日联军,2.0分,"主演李泓良,王洛勇,成泰燊,张秋歌,刘威葳,寇振海,储智博,程煜"
反贪风暴1997,4.0分,"主演汤镇宗,温碧霞,汤镇业"
风云年代,2.0分,"主演张铎,李亚天,杨明娜,徐百慧,石文中,林栋甫,范艳,胡译仁,原梓霏"
观世音传奇,2.0分,"主演陶慧敏,王思思,王丽云,梁丹昵,吴旗,王跃晋"
归途如虹,2.0分,"主演王斑,王学圻,李若彤,富大龙,曾黎,汤镇宗"
尖刀队之血刃,2.0分,"主演范雨林,崔波,刘小锋"
母亲，母亲,3.3分,"主演袁立,斯琴高娃,胡亚捷,黄曼,蒋林珊,申军谊,姚卓君,李东霖,修宗迪"
为了新中国前进,5.0分,"主演王宝强,李健,赵楚纶,张杨,陈小妹,陈创,江峰,刘天佐,孙坚,王东栋,谢孟伟,余皑磊,高峰"
无名者,5.0分,"主演丁志城,原雨,吴刚,岳秀清,王挺,杨立新,姜武,冯远征,高曙光,刘金山"
新梁山伯与祝英台,4.0分,"主演董洁,何润东,陈冠霖,寇振海,岳跃利,邬倩倩,车永莉,贾兆冀"
血色黎明,4.0分,"主演汤镇业,蒋林静,方中信,蓝心妍,魏宗万"
一门三司令,5.0分,主演于晓光
玉海棠,3.0分,"主演傅浤鸣,杨舒,张宛庭,周惠林,夏侯镔"
终极对决,2.0分,"主演徐僧,陈洁,文江,崔钟,崔可法"
我是老板姜武版,2.0分,"主演姜武,张恒,王雅捷,王雷,李小萌,李菁菁,牛飘,方子哥,傅淼"
99分女朋友,3.3分,"主演赵弈钦,厉嘉琪,蒲萄,庹宗华,杨明娜,苏泽林,樊治欣,何美璇"
御赐蛮妃,2.0分,主演闫金凤 王梓霆 王鹏程 夏广炎 包婧成 金宁 徐宇轩 胡冬晴 靳旺 高博睿
时间倒数遇见你,4.0分,"主演李宏毅,施诗,杨泽,王嵛"
凤归四时歌,4.5分,"主演许雅婷,陈靖可,张赫,周翊然,赵尧珂,廖慧佳,王浩歌"
你是我的桃花劫,1.0分,主演郭小源 朱一未 陈志明 高宗宝 刘泰余 宋夏 童中强 武洪吉 张方懿
有啥别有病,5.0分,主演郭冬临 范雷 韩云云 包蕾 王娇娜 赵嵩 刘思博 大宝
暮白首,4.3分,"主演任嘉伦,张慧雯,李艺彤,郭昊钧,卢星宇,吴佳尼,张棪琰"
蜗牛与黄鹂鸟DVD版,3.0分,"主演林允,张新成,宁理,宁桓宇,方圆"
爱在生死边缘,5.0分,"主演王艳,任程伟,朱宏嘉"
太行英雄传,4.7分,"主演王挺,唐曾,丁柳雁,张竞达,童苡萱,魏震,宋晓军"
新闻小姐,3.0分,"主演周海媚,高曙光,陈宝国,袁文康"
大清宝典,5.0分,"主演舒畅,迟帅,孙逊,吴若甫,李诚儒,邬靖靖,周庭伊,禹童,赵志瑶,石筱群,吕中,王耀庆,孙艺铭"
谍影重重之上海,1.0分,"主演秦海璐,李光洁,廖凡,尹媗,孙逊,刘桦,傅亨"
杜鹃的女儿,3.0分,"主演李立,宋佳,郭凯敏,王琦,郑敏,崔婕,薛薇,朱宏嘉,叶新,尚铁龙"
剑谍,3.0分,"主演吴秀波,唐于鸿,牛飘,施京明,万美汐,郭凯敏,白凡,黄达亮"
老爸的筒子楼,2.0分,"主演许亚军,刘威葳,李崇霄,李佳璇,杨青,张帆,景珂,沙景昌,张衣,纪宁,荣蓉"
罗龙镇女人,2.0分,"主演黄维德,苗圃,赫子铭,李子雄,李肖宁"
燃情密码,2.0分,"主演王强,郭晓晓,关亚军,王政钧,张世会,樊响天闻"
杀狼花,1.0分,"主演甄锡,王奎荣,黄海冰,苏瑾,丹琳,张笑君,卫小雨,杨婧琳,李彦明"
松花江上,2.0分,"主演秦海璐,王奎荣,张晶晶,曹磊,王超,沙景昌"
铁血玫瑰,3.0分,"主演刘小锋,沈晓海,于震,侯传杲,文章"
小小飞虎队,4.0分,"主演赵泽文,小叮咚,胡天阳,张政勇,田宇鹏,孙钰,李纪,李易辰,孟宪堃,黄晓虎,李金旺,宋林蔚,方子春,田小洁,陈小妹,艾丽娅,孙志敏,郭九龙,高曙光,高明,董波,肖博方,李忠林,刘琳,曹克难,贾博容,崔嵩,韩英群,张林,窦艺达,赵毅维,龚志公,王永泉,赵艺然,王大安,李海东"
